temporada,numero,titulo,fecha_estreno,puntuacion,descripcion
4,1,Strangers,24 Sep. 2019,9.1,Jack meets Rebecca's parents. New characters are introduced.
4,2,The Pool: Part Two,1 Oct. 2019,8.6,Beth and Randall adjust to life in Philadelphia. Jack and Rebecca take the big three to the pool.
4,3,Unhinged,8 Oct. 2019,8.6,Randall is confronted with a tough choice. Kate and Toby adjust to their new home. Miguel and Jack's friendship solidifies.
4,4,Flip a Coin,15 Oct. 2019,8.7,Kevin reflects on his past. Rebecca visits Randall at college. Beth's mom comes to visit. Kate and Toby share new experiences with baby Jack.
4,5,Storybook Love,22 Oct. 2019,9.1,Rebecca hosts a dinner party. Kevin tries to support those around him. Randall faces concerns about how his family is adjusting to their new home.
4,6,The Club,29 Oct. 2019,8.5,Kate and Toby try to make time for their marriage. Jack attempts to prove himself to Rebecca's father. Randall struggles to find his place with the other councilmen.
4,7,The Dinner and the Date,5 Nov. 2019,8.9,Deja pushes the boundaries of Randall and Beth's trust. Jack and Rebecca invite Randall's new teacher over for dinner.
4,8,Sorry,12 Nov. 2019,8.8,Rebecca visits Randall in Philadelphia; Beth is troubled by a request from Deja; Kevin has doubts about himself.
4,9,"So Long, Marianne",19 Nov. 2019,9.4,The Pearson family gathers for their first Thanksgiving at Randall's Philadelphia townhouse.
4,10,Light and Shadows,14 Jan. 2020,9.0,Kate confronts Toby about the messages she found on his phone. Rebecca gets her test results from the doctors.
4,11,A Hell of a Week: Part One,21 Jan. 2020,8.8,Randall grapples with anxiety.
4,12,A Hell of a Week: Part Two,28 Jan. 2020,8.8,Kevin deals with a love from his past.
4,13,A Hell of a Week: Part Three,11 Feb. 2020,8.5,Kate finds strength in unexpected places.
4,14,The Cabin,18 Feb. 2020,9.6,The Big Three reconnect at the family cabin.
4,15,Clouds,25 Feb. 2020,8.8,Kevin spends the day with Rebecca; Toby makes a grand gesture; the Big Three get their report cards.
4,16,"New York, New York, New York",10 Mar. 2020,8.8,The Pearsons visit New York City.
4,17,After the Fire,17 Mar. 2020,8.9,Randall reflects on what could have been.
4,18,Strangers: Part Two,24 Mar. 2020,9.4,The Pearsons gather to celebrate Baby Jack's first birthday.
5,1,Forty: Part One,27 Oct. 2020,7.7,"The Big Three's fortieth birthday is fast approaching. On Madison's suggestion, she, Kevin, Kate, Toby and Jack rent a trailer and drive to the cabin for the milestone, the cabin where Rebecca and Miguel have been living since the start of the COVID-19 pandemic. With the trial in St. Louis placed on hold due to the pandemic, Rebecca has thrived at the cabin, she and Miguel who have set up a system to deal with any of her possible memory lapses if/when they occur if she is without him. The one person not joining this celebration is Randall who has not talked ..."
5,2,Forty: Part Two,27 Oct. 2020,8.0,"With the Big Three's fortieth birthday now here, the stories in the immediate lead up to their own births are continued, Randall's which is not as straightforward as it appears on the surface. Following the medical distress issue concerning the twins which required a trip to the hospital, Kevin and Madison make a decision about their future. And as the collective they have had to call the police in Rebecca never having made her way to the bakery to pick up the cake and they not having heard from her, Kate sends a frantic text to Randall, who makes the decision to ..."
5,3,Changes,10 Nov. 2020,,Kevin and Madison navigate their engagement as Kate and Toby take a big step in their adoption journey. Jack and Rebecca brace for puberty.
5,4,Episode #5.4,,,
6,1,Episode #6.1,2021,,
